2613,gender,0
2616,gender,0
2619,gender,0
2620,gender,0
2625,gender,0
2632,gender,0
5590,gender,0
5596,gender,1
5597,gender,0
5603,gender,0
5607,gender,0
2534,gender,0
2544,gender,0
2562,gender,0
2571,gender,1
2578,gender,0
2588,gender,1
2590,gender,1
2597,gender,0
2601,gender,0
2611,gender,1
2626,gender,0
2628,gender,0
2633,gender,0
2639,gender,0
2641,gender,0
2645,gender,0
2651,gender,1
2652,gender,0
2654,gender,0
2655,gender,0
2659,gender,0
2670,gender,0
2671,gender,0
2672,gender,0
2685,gender,1
2692,gender,0
2694,gender,1
2697,gender,0
2699,gender,0
2700,gender,0
2701,gender,0
2702,gender,0
2703,gender,0
2706,gender,0
2711,gender,0
2712,gender,0
2713,gender,0
2715,gender,0
2724,gender,0
2635,gender,0
2637,gender,1
2648,gender,0
2657,gender,0
2665,gender,0
2669,gender,0
2674,gender,0
2676,gender,0
2678,gender,0
2680,gender,0
2705,gender,0
2708,gender,0
2714,gender,0
2716,gender,0
2718,gender,0
2726,gender,0
2728,gender,0
2732,gender,0
2743,gender,0
2745,gender,0
2750,gender,0
2753,gender,0
2760,gender,0
2768,gender,0
2771,gender,0
2774,gender,0
2776,gender,0
2778,gender,0
2781,gender,1
2784,gender,0
2786,gender,1
2787,gender,1
2791,gender,0
2792,gender,0
2806,gender,0
2809,gender,0
2813,gender,0
2817,gender,0
2821,gender,0
2822,gender,0
2823,gender,1
2826,gender,0
2827,gender,0
2828,gender,0
2830,gender,0
2833,gender,0
5609,gender,0
5610,gender,0
5613,gender,0
5614,gender,0
5618,gender,1
5620,gender,1
5628,gender,0
5629,gender,1
5631,gender,0
5632,gender,0
5635,gender,0
5636,gender,0
5637,gender,0
5641,gender,0
5642,gender,0
5644,gender,0
5649,gender,0
5650,gender,1
5651,gender,0
5652,gender,0
5653,gender,0
2742,gender,0
2747,gender,0
2756,gender,0
2785,gender,1
2800,gender,1
2807,gender,0
2810,gender,0
2811,gender,0
2829,gender,1
2835,gender,0
2839,gender,1
2840,gender,1
2843,gender,0
2846,gender,0
2851,gender,0
2853,gender,0
2855,gender,0
2859,gender,0
2862,gender,1
2870,gender,0
2878,gender,0
2879,gender,0
2880,gender,0
2882,gender,0
2886,gender,0
2888,gender,0
2892,gender,1
2893,gender,0
2895,gender,0
2898,gender,0
2902,gender,0
2904,gender,0
2906,gender,1
2909,gender,0
2911,gender,0
2913,gender,0
2916,gender,0
2917,gender,0
2920,gender,0
2922,gender,0
2930,gender,0
2931,gender,0
2938,gender,0
2941,gender,0
5660,gender,0
5674,gender,1
5677,gender,0
5682,gender,0
5683,gender,0
5684,gender,0
5686,gender,0
5690,gender,1
5693,gender,1
5701,gender,0
5702,gender,0
5703,gender,0
5711,gender,0
5713,gender,0
2857,gender,0
2861,gender,0
2866,gender,0
2867,gender,0
2871,gender,0
2872,gender,1
2875,gender,0
2890,gender,0
2899,gender,0
2900,gender,1
2918,gender,0
2924,gender,0
2926,gender,0
2942,gender,0
2952,gender,0
2957,gender,0
2962,gender,0
2966,gender,0
2969,gender,1
2972,gender,0
2973,gender,0
2974,gender,0
2976,gender,0
2978,gender,0
2989,gender,1
2994,gender,0
3000,gender,0
3002,gender,0
3005,gender,1
3010,gender,1
3015,gender,0
3016,gender,1
3018,gender,1
3022,gender,0
3023,gender,0
3024,gender,0
3028,gender,0
3030,gender,0
3032,gender,0
3034,gender,0
3037,gender,1
3045,gender,0
3049,gender,0
5714,gender,0
5717,gender,0
5723,gender,0
5729,gender,0
5731,gender,0
5737,gender,0
5738,gender,1
2950,gender,0
2965,gender,1
2967,gender,0
2984,gender,0
2991,gender,0
2995,gender,0
2997,gender,0
3004,gender,0
3007,gender,0
3012,gender,0
3014,gender,0
3019,gender,1
3031,gender,1
3041,gender,0
3043,gender,1
3047,gender,1
3053,gender,1
3065,gender,0
3067,gender,0
3071,gender,0
3072,gender,0
3075,gender,0
3077,gender,0
3093,gender,0
3094,gender,0
3096,gender,0
3097,gender,0
3099,gender,0
3105,gender,0
3111,gender,0
3113,gender,0
3117,gender,0
3119,gender,0
3121,gender,0
3132,gender,0
3134,gender,0
3138,gender,0
3140,gender,0
3143,gender,0
3151,gender,0
3152,gender,0
3154,gender,1
5742,gender,1
5743,gender,0
5747,gender,0
5749,gender,1
5750,gender,0
5753,gender,0
5758,gender,0
5760,gender,0
5762,gender,0
5765,gender,0
5767,gender,0
5769,gender,0
5770,gender,0
5771,gender,0
5774,gender,0
5775,gender,0
5777,gender,1
5778,gender,0
5779,gender,1
5781,gender,0
5783,gender,0
5784,gender,0
5785,gender,1
5790,gender,0
3057,gender,0
3061,gender,0
3084,gender,1
3086,gender,0
3087,gender,0
3088,gender,0
3098,gender,1
3108,gender,1
3124,gender,0
3125,gender,0
3127,gender,0
3142,gender,1
3144,gender,0
3150,gender,0
3153,gender,1
3160,gender,0
3163,gender,0
3164,gender,0
3167,gender,1
3171,gender,0
3172,gender,0
3176,gender,0
3182,gender,1
3184,gender,0
3189,gender,0
3192,gender,0
3194,gender,0
3195,gender,0
3197,gender,0
3200,gender,0
3205,gender,0
3207,gender,0
3210,gender,0
3218,gender,0
3221,gender,0
3222,gender,0
3224,gender,0
3227,gender,1
3230,gender,0
3231,gender,0
3234,gender,0
3260,gender,0
3262,gender,0
5793,gender,0
5794,gender,0
5796,gender,1
5801,gender,1
5802,gender,0
5803,gender,1
5805,gender,0
5806,gender,1
5807,gender,0
3166,gender,1
3170,gender,1
3177,gender,0
3181,gender,1
3188,gender,0
3212,gender,0
3214,gender,1
3223,gender,0
3226,gender,0
3239,gender,1
3240,gender,0
3246,gender,0
3248,gender,0
3253,gender,1
3259,gender,1
3261,gender,1
3271,gender,1
3272,gender,0
3273,gender,0
3274,gender,0
3275,gender,0
3277,gender,0
3278,gender,0
3279,gender,0
3282,gender,0
3283,gender,0
3294,gender,0
3296,gender,0
3301,gender,0
3302,gender,0
3303,gender,0
3307,gender,0
3317,gender,0
3327,gender,1
3336,gender,0
3339,gender,0
3344,gender,0
3346,gender,0
3348,gender,0
3350,gender,0
3364,gender,0
3365,gender,0
3368,gender,1
5808,gender,0
5809,gender,0
5811,gender,1
5813,gender,0
5814,gender,0
5828,gender,1
5830,gender,0
5834,gender,0
5843,gender,0
5846,gender,1
5847,gender,0
5850,gender,0
5856,gender,0
5858,gender,0
5860,gender,0
5866,gender,0
5867,gender,0
5873,gender,0
5874,gender,0
5877,gender,0
3269,gender,1
3287,gender,0
3305,gender,0
3310,gender,0
3312,gender,1
3315,gender,1
3321,gender,0
3341,gender,0
3343,gender,0
3347,gender,1
3354,gender,1
3356,gender,0
3363,gender,0
3371,gender,0
3372,gender,0
3373,gender,0
3377,gender,0
3378,gender,0
3381,gender,1
3382,gender,0
3383,gender,0
3385,gender,0
3392,gender,1
3393,gender,0
3396,gender,0
3397,gender,0
3400,gender,1
3404,gender,0
3408,gender,0
3409,gender,0
3411,gender,0
3413,gender,0
3416,gender,1
3419,gender,0
3421,gender,0
3424,gender,1
3427,gender,0
3431,gender,0
3435,gender,0
3437,gender,0
3440,gender,1
3458,gender,0
3461,gender,0
3464,gender,0
3465,gender,0
3466,gender,1
3471,gender,0
5878,gender,0
5879,gender,0
5884,gender,0
5886,gender,0
5892,gender,1
5894,gender,0
5895,gender,0
5898,gender,0
5899,gender,0
5900,gender,1
5901,gender,0
5903,gender,1
3380,gender,0
3401,gender,0
3406,gender,1
3412,gender,0
3443,gender,0
3446,gender,0
3449,gender,1
3459,gender,1
3467,gender,0
3474,gender,0
3477,gender,0
3489,gender,1
3490,gender,0
3491,gender,1
3493,gender,0
3494,gender,0
3496,gender,0
3498,gender,0
3500,gender,0
3503,gender,0
3513,gender,0
3515,gender,0
3518,gender,0
3520,gender,0
3521,gender,0
3532,gender,0
3538,gender,0
3540,gender,0
3547,gender,0
3549,gender,0
3554,gender,1
3556,gender,0
3566,gender,0
3568,gender,0
3579,gender,0
5923,gender,0
5924,gender,1
5926,gender,0
5927,gender,1
5928,gender,0
5930,gender,1
5940,gender,0
3475,gender,0
3478,gender,0
3483,gender,0
3486,gender,0
3488,gender,1
3495,gender,0
3501,gender,0
3504,gender,0
3506,gender,0
3508,gender,1
3509,gender,0
3536,gender,0
3541,gender,1
3542,gender,0
3548,gender,0
3550,gender,0
3552,gender,0
3557,gender,0
3558,gender,0
3562,gender,0
3575,gender,0
3581,gender,0
3587,gender,0
3600,gender,0
3607,gender,0
3633,gender,0
3637,gender,0
3640,gender,0
3643,gender,0
3644,gender,0
3647,gender,0
3649,gender,0
3659,gender,0
3661,gender,0
3664,gender,0
3668,gender,0
3669,gender,0
3676,gender,0
3680,gender,0
5947,gender,0
5948,gender,0
5949,gender,0
5950,gender,1
5951,gender,1
5956,gender,0
5957,gender,0
5968,gender,0
5972,gender,0
5973,gender,0
5974,gender,1
5977,gender,0
5978,gender,0
5980,gender,1
5983,gender,0
3585,gender,0
3588,gender,1
3589,gender,0
3590,gender,1
3595,gender,0
3601,gender,0
3605,gender,0
3612,gender,0
3613,gender,0
3615,gender,0
3620,gender,1
3622,gender,0
3635,gender,0
3636,gender,0
3641,gender,0
3642,gender,0
3645,gender,0
3658,gender,0
3662,gender,0
3671,gender,1
3674,gender,0
3678,gender,0
3683,gender,0
3692,gender,1
3699,gender,0
3707,gender,0
3726,gender,0
3732,gender,0
3737,gender,0
3741,gender,1
3742,gender,1
3748,gender,0
3756,gender,0
3762,gender,1
3765,gender,1
3766,gender,0
3773,gender,0
3781,gender,0
3783,gender,0
3786,gender,0
5986,gender,1
5988,gender,0
5994,gender,0
5995,gender,1
5998,gender,0
6002,gender,1
6005,gender,0
6007,gender,1
6012,gender,0
6015,gender,0
6019,gender,0
6020,gender,0
6023,gender,1
6026,gender,0
6027,gender,1
6028,gender,0
6031,gender,1
6034,gender,0
6035,gender,0
6037,gender,0
6039,gender,0
6042,gender,0
6043,gender,0
6044,gender,0
6046,gender,0
6047,gender,0
6048,gender,1
6049,gender,1
6052,gender,1
6053,gender,0
6058,gender,0
6061,gender,0
3685,gender,1
3688,gender,0
3697,gender,0
3700,gender,0
3702,gender,1
3703,gender,0
3708,gender,0
3710,gender,0
3717,gender,1
3718,gender,1
3719,gender,0
3735,gender,0
3751,gender,0
3763,gender,0
3764,gender,0
3769,gender,0
3770,gender,1
3775,gender,0
3790,gender,0
3794,gender,0
3795,gender,0
3797,gender,0
3806,gender,0
3816,gender,0
3817,gender,0
3819,gender,0
3820,gender,0
3821,gender,0
3822,gender,0
3825,gender,0
3836,gender,0
3838,gender,1
3848,gender,1
3849,gender,0
3851,gender,0
3852,gender,0
3853,gender,0
3855,gender,0
3861,gender,0
3865,gender,0
3868,gender,0
3870,gender,0
3871,gender,0
3873,gender,0
3876,gender,0
3882,gender,0
3887,gender,1
3888,gender,0
3890,gender,0
6064,gender,1
6067,gender,0
6070,gender,1
6074,gender,0
3793,gender,0
3801,gender,0
3802,gender,0
3803,gender,0
3808,gender,0
3810,gender,1
3811,gender,0
3818,gender,0
3827,gender,0
3828,gender,0
3833,gender,0
3834,gender,1
3835,gender,0
3837,gender,1
3858,gender,0
3862,gender,0
3869,gender,1
3878,gender,0
3880,gender,0
3881,gender,1
3884,gender,1
3886,gender,0
3896,gender,0
3897,gender,0
3898,gender,0
3902,gender,0
3908,gender,1
3912,gender,0
3921,gender,0
3925,gender,0
3928,gender,0
3929,gender,1
3938,gender,0
3940,gender,0
3947,gender,1
3948,gender,0
3952,gender,0
3954,gender,0
3957,gender,0
3958,gender,0
3961,gender,0
3966,gender,0
3971,gender,0
3973,gender,0
3980,gender,0
3984,gender,0
3986,gender,0
3988,gender,0
3989,gender,0
3991,gender,0
3992,gender,0
3993,gender,0
3994,gender,0
6077,gender,0
6078,gender,0
6080,gender,1
6081,gender,0
3910,gender,0
3913,gender,1
3922,gender,0
3935,gender,0
3942,gender,1
3945,gender,0
3946,gender,1
3953,gender,0
3956,gender,0
3963,gender,1
3967,gender,0
3968,gender,0
3969,gender,0
3978,gender,0
3982,gender,0
3983,gender,0
3985,gender,0
3987,gender,0
3995,gender,0
4002,gender,0
4018,gender,0
4019,gender,0
4026,gender,1
4029,gender,0
4031,gender,0
4036,gender,0
4039,gender,0
4042,gender,0
4045,gender,0
4048,gender,1
4053,gender,0
4060,gender,0
4073,gender,0
4077,gender,0
4085,gender,0
4087,gender,0
4089,gender,1
4095,gender,0
4098,gender,0
4103,gender,0
6084,gender,1
6088,gender,0
6089,gender,1
6093,gender,0
6101,gender,0
6104,gender,0
6106,gender,0
6108,gender,0
6109,gender,0
6110,gender,0
6111,gender,0
6113,gender,0
6114,gender,0
6115,gender,0
6121,gender,0
6122,gender,0
6126,gender,0
6127,gender,0
6129,gender,0
6131,gender,0
6134,gender,0
6136,gender,0
4000,gender,1
4023,gender,1
4025,gender,1
4030,gender,0
4032,gender,0
4035,gender,0
4037,gender,0
4041,gender,0
4043,gender,0
4049,gender,0
4050,gender,0
4052,gender,0
4065,gender,0
4078,gender,1
4079,gender,1
4100,gender,0
4108,gender,0
4109,gender,0
4121,gender,0
4127,gender,0
4133,gender,0
4135,gender,1
4150,gender,0
4155,gender,0
4159,gender,0
4161,gender,0
4162,gender,1
4163,gender,0
4165,gender,1
4167,gender,0
4171,gender,1
4174,gender,0
4175,gender,0
4177,gender,0
4179,gender,0
4180,gender,1
4183,gender,0
4186,gender,0
4190,gender,0
4194,gender,0
4198,gender,1
4199,gender,0
4205,gender,0
4207,gender,0
6144,gender,1
6146,gender,0
6147,gender,0
6151,gender,0
6152,gender,0
6154,gender,0
6155,gender,0
6157,gender,1
6159,gender,0
6160,gender,1
6163,gender,0
6164,gender,0
6165,gender,0
6167,gender,0
6170,gender,0
6171,gender,0
4105,gender,0
4111,gender,0
4119,gender,0
4123,gender,1
4129,gender,0
4136,gender,0
4137,gender,0
4147,gender,1
4148,gender,0
4158,gender,0
4176,gender,1
4181,gender,0
4191,gender,0
4192,gender,0
4193,gender,1
4197,gender,0
4203,gender,1
4204,gender,1
4211,gender,0
4215,gender,0
4218,gender,0
4219,gender,0
4221,gender,1
4227,gender,0
4228,gender,0
4237,gender,0
4239,gender,0
4242,gender,1
4250,gender,0
4252,gender,0
4257,gender,0
4260,gender,0
4261,gender,0
4263,gender,0
4279,gender,0
4282,gender,0
4291,gender,1
4292,gender,0
4294,gender,0
4298,gender,0
4306,gender,0
6175,gender,0
6177,gender,0
6178,gender,0
6179,gender,0
6184,gender,0
6186,gender,0
6187,gender,1
6192,gender,0
6194,gender,0
6195,gender,0
6199,gender,0
6201,gender,1
6205,gender,0
6211,gender,0
6214,gender,0
6215,gender,1
6217,gender,1
6219,gender,0
6221,gender,0
6225,gender,0
6226,gender,0
6230,gender,0
6231,gender,0
6234,gender,0
6235,gender,0
4216,gender,1
4232,gender,0
4234,gender,0
4259,gender,0
4269,gender,0
4273,gender,1
4277,gender,1
4280,gender,1
4281,gender,0
4290,gender,0
4296,gender,0
4300,gender,0
4302,gender,0
4303,gender,1
4307,gender,0
4312,gender,1
4319,gender,0
4324,gender,0
4329,gender,0
4331,gender,0
4337,gender,0
4342,gender,0
4343,gender,0
4344,gender,0
4347,gender,0
4353,gender,0
4357,gender,1
4365,gender,1
4370,gender,0
4371,gender,0
4374,gender,0
4375,gender,0
4383,gender,0
4388,gender,0
4391,gender,0
4394,gender,0
4396,gender,0
4397,gender,0
4398,gender,0
4400,gender,0
4401,gender,0
4410,gender,0
4411,gender,1
4415,gender,0
4417,gender,0
4418,gender,0
4419,gender,1
6236,gender,0
6237,gender,0
6238,gender,0
6240,gender,1
6247,gender,0
6250,gender,1
6253,gender,0
6255,gender,0
6257,gender,1
6260,gender,1
4315,gender,0
4317,gender,1
4318,gender,0
4321,gender,0
4326,gender,0
4338,gender,1
4339,gender,0
4341,gender,0
4351,gender,0
4352,gender,0
4363,gender,0
4372,gender,1
4377,gender,0
4382,gender,0
4409,gender,0
4412,gender,0
4421,gender,0
4422,gender,0
4425,gender,0
4430,gender,0
4431,gender,0
4433,gender,0
4437,gender,0
4445,gender,0
4455,gender,0
4461,gender,0
4465,gender,1
4466,gender,0
4473,gender,0
4474,gender,0
4478,gender,0
4480,gender,1
4483,gender,0
4486,gender,0
4496,gender,0
4498,gender,0
4499,gender,0
4502,gender,0
4504,gender,0
4507,gender,0
4513,gender,0
4518,gender,0
4520,gender,0
6264,gender,0
6267,gender,0
6269,gender,0
6274,gender,0
6278,gender,0
6279,gender,1
6282,gender,0
6283,gender,0
4434,gender,1
4436,gender,0
4438,gender,0
4439,gender,0
4440,gender,0
4443,gender,0
4450,gender,1
4457,gender,1
4471,gender,0
4477,gender,1
4485,gender,0
4489,gender,0
4495,gender,0
4497,gender,0
4505,gender,0
4508,gender,0
4510,gender,1
4517,gender,0
4526,gender,0
4529,gender,0
4532,gender,1
4534,gender,1
4535,gender,0
4537,gender,0
4539,gender,0
4540,gender,0
4546,gender,0
4552,gender,1
4556,gender,1
4558,gender,0
4559,gender,0
4561,gender,0
4566,gender,0
4567,gender,0
4568,gender,0
4575,gender,0
4578,gender,0
4581,gender,0
4582,gender,0
4584,gender,0
4586,gender,0
4592,gender,0
4593,gender,0
4595,gender,0
4596,gender,0
4598,gender,0
4601,gender,0
4603,gender,1
4613,gender,1
4615,gender,1
4617,gender,0
4618,gender,0
4620,gender,0
4531,gender,1
4542,gender,0
4543,gender,1
4544,gender,0
4549,gender,0
4554,gender,0
4557,gender,0
4560,gender,0
4562,gender,0
4569,gender,0
4576,gender,0
4588,gender,0
4590,gender,1
4616,gender,0
4621,gender,1
4631,gender,0
4633,gender,0
4639,gender,1
4640,gender,0
4643,gender,0
4645,gender,0
4648,gender,0
4651,gender,0
4654,gender,0
4655,gender,0
4656,gender,0
4666,gender,0
4669,gender,1
4671,gender,0
4672,gender,0
4675,gender,0
4676,gender,0
4677,gender,0
4680,gender,0
4683,gender,0
4687,gender,0
4689,gender,0
4692,gender,1
4695,gender,0
4697,gender,1
4699,gender,0
4700,gender,0
4706,gender,0
4707,gender,0
4709,gender,0
4710,gender,0
4712,gender,1
4718,gender,1
4730,gender,0
6285,gender,1
6287,gender,1
4637,gender,0
4638,gender,0
4647,gender,1
4657,gender,0
4660,gender,1
4662,gender,0
4684,gender,0
4688,gender,0
4694,gender,0
4696,gender,1
4698,gender,0
4708,gender,0
4711,gender,0
4725,gender,0
4727,gender,1
4729,gender,0
4737,gender,0
4740,gender,0
4741,gender,0
4744,gender,1
4745,gender,1
4748,gender,0
4750,gender,0
4757,gender,0
4760,gender,0
4765,gender,0
4777,gender,0
4780,gender,0
4789,gender,0
4796,gender,0
4797,gender,0
4804,gender,1
4809,gender,0
4812,gender,0
4815,gender,0
4822,gender,0
4823,gender,0
4826,gender,0
4829,gender,0
4830,gender,0
4832,gender,0
4836,gender,0
4838,gender,0
6288,gender,0
6291,gender,0
6301,gender,0
6303,gender,0
6306,gender,1
6308,gender,0
6309,gender,0
6315,gender,0
6317,gender,1
6318,gender,0
6319,gender,1
6321,gender,0
6323,gender,0
6325,gender,0
6327,gender,1
6328,gender,0
6330,gender,0
6336,gender,1
6341,gender,1
6343,gender,0
6345,gender,0
6348,gender,1
6354,gender,0
6358,gender,0
6359,gender,1
6361,gender,0
6362,gender,1
6363,gender,0
6364,gender,0
4739,gender,0
4753,gender,1
4769,gender,0
4771,gender,0
4778,gender,0
4787,gender,0
4788,gender,0
4819,gender,1
4831,gender,0
4842,gender,1
4843,gender,1
4847,gender,0
4858,gender,0
4869,gender,0
4870,gender,1
4874,gender,1
4876,gender,0
4878,gender,1
4881,gender,0
4883,gender,0
4885,gender,0
4886,gender,0
4892,gender,0
4898,gender,1
4900,gender,0
4901,gender,0
4904,gender,0
4905,gender,0
4909,gender,0
4921,gender,1
4926,gender,1
4933,gender,1
4937,gender,0
4942,gender,0
4944,gender,0
6368,gender,0
6369,gender,0
6370,gender,1
6373,gender,0
6374,gender,0
6385,gender,0
6386,gender,0
4840,gender,0
4857,gender,0
4861,gender,0
4863,gender,0
4871,gender,0
4877,gender,0
4882,gender,0
4884,gender,0
4887,gender,1
4890,gender,0
4894,gender,0
4896,gender,0
4902,gender,1
4907,gender,0
4908,gender,1
4910,gender,1
4911,gender,0
4924,gender,0
4930,gender,0
4946,gender,0
4950,gender,0
4953,gender,1
4956,gender,0
4962,gender,0
4963,gender,0
4966,gender,0
4972,gender,0
4977,gender,0
4979,gender,0
4986,gender,0
4991,gender,0
4993,gender,0
4995,gender,0
5001,gender,0
5002,gender,0
5008,gender,0
5012,gender,0
5016,gender,0
5023,gender,1
5024,gender,0
5025,gender,0
5034,gender,0
5035,gender,0
5040,gender,0
6389,gender,0
6395,gender,0
6400,gender,0
6401,gender,0
6402,gender,0
6403,gender,0
6405,gender,0
6408,gender,0
6414,gender,0
6417,gender,0
4947,gender,1
4949,gender,0
4955,gender,0
4959,gender,0
4965,gender,0
4967,gender,0
4968,gender,0
4973,gender,1
4987,gender,0
4989,gender,0
4994,gender,0
4996,gender,0
4997,gender,0
5003,gender,0
5004,gender,0
5005,gender,1
5007,gender,0
5010,gender,0
5011,gender,0
5015,gender,0
5020,gender,1
5027,gender,0
5045,gender,0
5046,gender,0
5050,gender,0
5052,gender,0
5056,gender,0
5057,gender,0
5059,gender,0
5067,gender,1
5073,gender,1
5074,gender,0
5076,gender,0
5077,gender,0
5079,gender,0
5080,gender,0
5084,gender,0
5085,gender,0
5087,gender,0
5088,gender,0
5089,gender,0
5093,gender,0
5097,gender,0
5098,gender,0
5099,gender,0
5105,gender,0
5108,gender,1
5109,gender,1
5110,gender,0
5119,gender,0
5122,gender,0
5123,gender,0
5127,gender,0
5131,gender,0
5132,gender,0
5140,gender,1
5146,gender,0
5147,gender,1
5153,gender,1
5154,gender,0
6419,gender,0
6420,gender,0
6422,gender,0
6425,gender,0
6429,gender,0
6431,gender,0
6433,gender,1
6435,gender,1
6441,gender,0
6443,gender,0
6446,gender,0
6447,gender,0
6448,gender,0
5063,gender,1
5066,gender,0
5070,gender,1
5095,gender,0
5102,gender,1
5116,gender,1
5128,gender,0
5129,gender,0
5133,gender,0
5150,gender,0
5156,gender,0
5161,gender,0
5163,gender,0
5169,gender,0
5172,gender,0
5180,gender,1
5188,gender,0
5189,gender,0
5190,gender,1
5193,gender,0
5195,gender,0
5202,gender,1
5203,gender,0
5205,gender,0
5207,gender,1
5208,gender,0
5210,gender,0
5211,gender,0
5218,gender,0
5220,gender,0
5224,gender,0
5226,gender,0
5228,gender,0
5232,gender,1
5234,gender,0
5162,gender,1
5168,gender,0
5173,gender,0
5177,gender,0
5182,gender,0
5184,gender,0
5187,gender,1
5191,gender,0
5192,gender,0
5197,gender,1
5204,gender,1
5206,gender,0
5216,gender,1
5217,gender,1
5219,gender,0
5222,gender,0
5233,gender,0
5235,gender,0
5236,gender,0
5261,gender,0
5265,gender,0
5267,gender,0
5268,gender,0
5272,gender,1
5273,gender,1
5281,gender,0
5286,gender,1
5301,gender,0
5303,gender,0
5307,gender,0
5312,gender,0
5314,gender,0
5319,gender,0
5320,gender,0
5321,gender,0
5324,gender,0
5325,gender,0
5327,gender,0
5328,gender,0
5336,gender,0
5337,gender,0
5340,gender,0
5341,gender,1
5350,gender,0
5353,gender,0
5356,gender,0
5359,gender,0
5362,gender,0
5363,gender,0
6451,gender,0
6454,gender,1
6457,gender,0
6459,gender,0
6460,gender,0
6466,gender,0
5266,gender,0
5270,gender,0
5275,gender,1
5276,gender,0
5279,gender,1
5282,gender,0
5300,gender,0
5308,gender,1
5315,gender,1
5318,gender,1
5332,gender,0
5346,gender,0
5347,gender,1
5349,gender,0
5352,gender,0
5369,gender,0
5405,gender,0
5366,gender,0
5371,gender,0
5373,gender,0
5374,gender,0
5381,gender,0
5382,gender,0
5385,gender,1
5367,gender,1
5368,gender,0
5370,gender,1
5372,gender,0
5375,gender,0
5379,gender,0
5380,gender,0
5386,gender,0
5390,gender,0
5391,gender,0
5393,gender,0
5394,gender,0
5397,gender,0
5398,gender,0
5400,gender,0
5402,gender,0
5406,gender,0
5410,gender,0
5412,gender,1
5414,gender,1
5417,gender,0
5418,gender,0
5421,gender,0
5422,gender,0
5365,gender,0
5378,gender,0
5387,gender,0
5388,gender,0
5384,gender,0
5389,gender,0
5439,gender,1
5444,gender,0
5453,gender,1
5458,gender,0
5461,gender,1
5470,gender,0
5471,gender,0
5474,gender,0
5481,gender,0
5492,gender,0
5495,gender,0
5510,gender,0
5512,gender,1
5523,gender,0
5524,gender,0
5528,gender,0
5530,gender,0
5531,gender,0
5536,gender,0
5541,gender,0
6473,gender,1
6476,gender,0
6478,gender,0
6483,gender,0
6485,gender,0
6490,gender,1
6492,gender,0
6493,gender,0
6494,gender,1
6495,gender,0
6502,gender,1
6505,gender,0
6507,gender,0
6510,gender,1
6511,gender,0
5438,gender,0
5440,gender,1
5441,gender,0
5446,gender,0
5449,gender,0
5452,gender,1
5466,gender,1
5468,gender,1
5479,gender,0
5487,gender,0
5494,gender,0
5499,gender,0
5502,gender,1
5505,gender,1
5508,gender,0
5526,gender,0
5540,gender,1
5546,gender,0
5553,gender,0
5557,gender,0
5560,gender,0
5561,gender,0
5562,gender,0
5567,gender,0
5568,gender,0
5573,gender,0
5585,gender,0
5587,gender,0
5588,gender,0
5589,gender,0
5594,gender,0
5598,gender,0
5599,gender,0
5612,gender,0
5617,gender,0
5623,gender,0
5624,gender,0
5625,gender,0
5626,gender,0
5627,gender,0
5630,gender,0
6519,gender,0
6520,gender,0
6522,gender,0
6524,gender,0
6525,gender,0
6526,gender,0
6527,gender,0
6528,gender,1
6529,gender,0
6530,gender,0
6531,gender,0
6534,gender,0
6535,gender,0
6536,gender,0
6538,gender,0
6540,gender,0
6545,gender,0
6546,gender,0
5545,gender,0
5548,gender,0
5570,gender,1
5582,gender,0
5584,gender,0
5591,gender,1
5601,gender,1
5605,gender,0
5615,gender,1
5616,gender,1
5633,gender,1
5639,gender,0
5640,gender,0
5643,gender,1
5646,gender,0
5647,gender,0
5656,gender,0
5661,gender,0
5666,gender,0
5671,gender,0
5675,gender,0
5681,gender,0
5687,gender,0
5688,gender,0
5689,gender,0
5692,gender,0
5700,gender,0
5705,gender,0
5707,gender,0
5715,gender,1
5718,gender,0
5719,gender,0
5721,gender,0
5724,gender,0
5726,gender,0
5727,gender,0
5733,gender,0
5734,gender,0
5735,gender,1
5739,gender,0
5744,gender,0
5754,gender,1
6547,gender,1
6548,gender,0
6550,gender,1
5654,gender,0
5655,gender,0
5657,gender,0
5658,gender,0
5663,gender,0
5665,gender,0
5667,gender,1
5668,gender,0
5669,gender,0
5670,gender,0
5672,gender,0
5679,gender,0
5680,gender,0
5694,gender,0
5695,gender,0
5697,gender,0
5698,gender,0
5706,gender,0
5709,gender,1
5710,gender,1
5720,gender,0
5725,gender,1
5741,gender,1
5748,gender,0
5757,gender,0
5759,gender,0
5768,gender,0
5772,gender,0
5773,gender,1
5789,gender,0
5792,gender,0
5797,gender,0
5804,gender,0
5812,gender,1
5815,gender,0
5817,gender,0
5818,gender,0
5820,gender,1
5821,gender,0
5825,gender,0
5826,gender,0
5827,gender,0
5833,gender,0
5835,gender,0
5839,gender,0
5841,gender,0
5842,gender,0
5852,gender,0
5853,gender,0
5855,gender,0
5859,gender,0
6556,gender,1
6558,gender,0
6559,gender,0
6561,gender,0
6562,gender,0
6569,gender,0
6570,gender,0
6571,gender,0
6573,gender,0
5766,gender,0
5776,gender,1
5786,gender,0
5787,gender,0
5791,gender,0
5795,gender,0
5798,gender,0
5800,gender,1
5810,gender,1
5824,gender,0
5832,gender,0
5836,gender,1
5838,gender,0
5845,gender,0
5849,gender,0
5851,gender,1
5854,gender,0
5861,gender,0
5862,gender,0
5865,gender,1
5868,gender,0
5869,gender,1
5872,gender,1
